"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","Polarity","Emotions","ProcessedText","Handle","DerivedDate","hhmmss","DayCat"
"903",903,"@markpascoeBOOM @ALbioservices @RammyCarlsberg @manairport @easyJet That’s reassuring, thanks Mark!",FALSE,0,"markpascoeBOOM","2018/01/10 20:54:00",FALSE,9.51e+17,9.51e+17,402843138,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","carollowe98",0,FALSE,FALSE,NA,NA,"positive","unknown","that’s reassuring thanks mark","@easyJet",2018-01-10 20:54:00,20:54:00,"Night"
"904",904,"Should be Flying on @easyJet G-EZII Tonight but it’s faulty! Whole bunch of EasyJet planes sitting idle, but none can be used!!",FALSE,0,NA,"2018/01/10 20:52:00",FALSE,NA,9.51e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpiderElectron",0,FALSE,FALSE,NA,NA,"negative","unknown","should be flying ongezii tonight but it’s faulty whole bunch of easyjet planes sitting idle but none can be used","@easyJet",2018-01-10 20:52:00,20:52:00,"Night"
"905",905,"@ALbioservices @carollowe98 @RammyCarlsberg @manairport @easyJet You can you use a boarding pass on your phone/iPad… https://t.co/CC49OxgxBY",FALSE,0,"ALbioservices","2018/01/10 20:45:00",TRUE,9.51e+17,9.51e+17,93489284,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","markpascoeBOOM",0,FALSE,FALSE,NA,NA,"positive","unknown","you can you use a boarding pass on your phoneipad…","@easyJet",2018-01-10 20:45:00,20:45:00,"Night"
"906",906,"Sun rises in the east and sets in the West - just another @EasyJet round trip BFS-STN andback in time to tuck kids… https://t.co/4PvFrmUdSI",FALSE,3,NA,"2018/01/10 20:31:00",TRUE,NA,9.51e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElPedro1977",0,FALSE,FALSE,NA,NA,"positive","unknown","sun rises in the east and sets in the westjust anotherround trip bfsstn andback in time to tuck kids…","@easyJet",2018-01-10 20:31:00,20:31:00,"Night"
"907",907,"RT @mbabler: @CEDRConsumerADR you settled a claim with @easyJet but they still haven't paid. What can I do???",FALSE,0,NA,"2018/01/10 20:30:00",FALSE,NA,9.51e+17,NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>","EzFlightRefunds",2,TRUE,FALSE,NA,NA,"positive","unknown","you settled a claim withbut they still havent paid what can i do","@easyJet",2018-01-10 20:30:00,20:30:00,"Night"
"908",908,"@easyJet @david_wren You might want to amend your own paragraph on car seats on the same webpage you just referred… https://t.co/2YO3XqBSpy",FALSE,0,"easyJet","2018/01/10 20:23:00",TRUE,9.51e+17,9.51e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SuzHu",0,FALSE,FALSE,NA,NA,"positive","unknown","you might want to amend your own paragraph on car seats on the same webpage you just referred…","@easyJet",2018-01-10 20:23:00,20:23:00,"Night"
"909",909,"Good, because we are using @easyJet to send our #Shaggers #ValentinesDay #comedy show @ComedyCosmic prize draw winn… https://t.co/u19GKeiIYV",FALSE,0,NA,"2018/01/10 20:21:00",TRUE,NA,9.51e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shaggerscomedy",0,FALSE,FALSE,NA,NA,"neutral","joy","good because we are usingto send our shaggers valentinesday comedy showprize draw winn…","@easyJet",2018-01-10 20:21:00,20:21:00,"Night"
"910",910,"@easyJet my baby was born on 2.1.18 I want to fly on 16.1.18. Is this allowed? There seems to be different advice online! TIA",FALSE,0,"easyJet","2018/01/10 20:14:00",FALSE,NA,9.51e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","muzzf",0,FALSE,FALSE,NA,NA,"positive","unknown","my baby was born oni want to fly onis this allowed there seems to be different advice online tia","@easyJet",2018-01-10 20:14:00,20:14:00,"Night"
"911",911,"@easyJet my husband and I are traveling with twins. We booked our flights but now trying to select seats and it see… https://t.co/gQyNCLXKys",FALSE,0,"easyJet","2018/01/10 20:09:00",TRUE,NA,9.51e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","winnie1980",0,FALSE,FALSE,NA,NA,"neutral","unknown","my husband and i are traveling with twins we booked our flights but now trying to select seats and it see…","@easyJet",2018-01-10 20:09:00,20:09:00,"Night"
"912",912,"@Cookesrosefarm @LeRoiHaptalon @VisitjerseyInfo @Condor_Ferries @easyJet @FlyJersey @flybe Looks hard work.",FALSE,0,"Cookesrosefarm","2018/01/10 20:09:00",FALSE,9.51e+17,9.51e+17,9.03e+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GrovesSusie",0,FALSE,FALSE,NA,NA,"neutral","unknown","looks hard work","@easyJet",2018-01-10 20:09:00,20:09:00,"Night"
"913",913,"@Cfairhall @easyJet @peterkilday Ah Charlotte!  How lovely!  Congratulations to you both xxx",FALSE,0,"Cfairhall","2018/01/10 19:57:00",FALSE,9.51e+17,9.51e+17,53167872,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","deltageee",0,FALSE,FALSE,NA,NA,"positive","unknown","ah charlottehow lovelycongratulations to you both xxx","@easyJet",2018-01-10 19:57:00,19:57:00,"Night"
"914",914,"@easyJet 
Hi, I have a trip with my wife on EasyJet after 3 days .
with a bag 20 kg - 26 40 65 cm
and another bag 1… https://t.co/XbGsAKYpWm",FALSE,0,"easyJet","2018/01/10 19:56:00",TRUE,NA,9.51e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","a7la_36r_",0,FALSE,FALSE,NA,NA,"positive","unknown","hi i have a trip with my wife on easyjet afterdays 
with a bagkgcm
and another bag …","@easyJet",2018-01-10 19:56:00,19:56:00,"Night"
"915",915,"Crazy life......... met up with @apexrunningco at 35,000 feet - both on way to sunny training in Gran Canaria @easyjet",FALSE,4,NA,"2018/01/10 19:54:00",FALSE,NA,9.51e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thebodyrehab",0,FALSE,FALSE,NA,NA,"negative","joy","crazy life met up withatfeetboth on way to sunny training in gran canaria","@easyJet",2018-01-10 19:54:00,19:54:00,"Night"
"916",916,"@CareersDefender @Ryanair @easyJet @flybe Thanks Janet",FALSE,0,"CareersDefender","2018/01/10 19:53:00",FALSE,9.51e+17,9.51e+17,41218092,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jillcollins_shu",0,FALSE,FALSE,NA,NA,"positive","unknown","thanks janet","@easyJet",2018-01-10 19:53:00,19:53:00,"Night"
"917",917,"RT @MartijnvdKooij: Fog on arrival in Berlin, but @easyJet was 30 minutes early! Five days to explore the city <ed><U+00A0><U+00BD><ed><U+00B8><U+0081> https://t.co/TDwN3SpdHg",FALSE,0,NA,"2018/01/10 19:53:00",FALSE,NA,9.51e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","willemwansink",1,TRUE,FALSE,NA,NA,"positive","unknown","fog on arrival in berlin butwasminutes early five days to explore the city ","@easyJet",2018-01-10 19:53:00,19:53:00,"Night"
"918",918,"@jillcollins_shu @Ryanair @easyJet @flybe Thoughts are with you Jill",FALSE,1,"jillcollins_shu","2018/01/10 19:51:00",FALSE,9.51e+17,9.51e+17,406976892,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CareersDefender",0,FALSE,FALSE,NA,NA,"positive","unknown","thoughts are with you jill","@easyJet",2018-01-10 19:51:00,19:51:00,"Night"
"919",919,"Despite a few bits of lateness, the @easyJet people have been pretty good with all my flights from @LDNLutonAirport… https://t.co/RiyGj4lzoj",FALSE,1,NA,"2018/01/10 19:51:00",TRUE,NA,9.51e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nikcoppin",0,FALSE,FALSE,NA,NA,"neutral","anger","despite a few bits of lateness thepeople have been pretty good with all my flights from …","@easyJet",2018-01-10 19:51:00,19:51:00,"Night"
"920",920,"@easyJet do you think it's ok to assist my 93 yr old Nan on to the wrong plane, send her to the wrong destination,… https://t.co/mLYOI3Qx3D",FALSE,0,"easyJet","2018/01/10 19:48:00",TRUE,NA,9.51e+17,38676903,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","forbesalx",0,FALSE,FALSE,NA,NA,"neutral","unknown","do you think its ok to assist myyr old nan on to the wrong plane send her to the wrong destination…","@easyJet",2018-01-10 19:48:00,19:48:00,"Night"
"921",921,"@easyJet hi easyjet. on your bag policy am i right in thinking that you can only carry one bag on now? no handbags… https://t.co/h97JDThlla",FALSE,0,"easyJet","2018/01/10 19:48:00",TRUE,NA,9.51e+17,38676903,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","davidjstan",0,FALSE,FALSE,NA,NA,"positive","unknown","hi easyjet on your bag policy am i right in thinking that you can only carry one bag on now no handbags…","@easyJet",2018-01-10 19:48:00,19:48:00,"Night"
"922",922,"@CareersDefender @Ryanair @easyJet Yes, got bag &amp; waiting for bus to Derry. Have to fly home with @Easyjet but afte… https://t.co/sSqUd1F0cq",FALSE,0,"CareersDefender","2018/01/10 19:35:00",TRUE,9.51e+17,9.51e+17,41218092,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jillcollins_shu",0,FALSE,FALSE,NA,NA,"positive","unknown","yes got bag amp waiting for bus to derry have to fly home withbut afte…","@easyJet",2018-01-10 19:35:00,19:35:00,"Night"
"923",923,"@easyJet Thank you Amanada <ed><U+00A0><U+00BD><ed><U+00B9><U+0082>",FALSE,0,"easyJet","2018/01/10 19:32:00",FALSE,9.51e+17,9.51e+17,38676903,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","86chb",0,FALSE,FALSE,NA,NA,"positive","unknown","thank you amanada ","@easyJet",2018-01-10 19:32:00,19:32:00,"Night"
"924",924,"@easyJet The link doesn’t show me anything, just refreshes to the same page once I put the destinations in!",FALSE,0,"easyJet","2018/01/10 19:32:00",FALSE,9.51e+17,9.51e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sadie27x",0,FALSE,FALSE,NA,NA,"neutral","unknown","the link doesn’t show me anything just refreshes to the same page once i put the destinations in","@easyJet",2018-01-10 19:32:00,19:32:00,"Night"
"925",925,"@easyJet this is about you",FALSE,12,"maisie_reid","2018/01/10 19:23:00",FALSE,9.51e+17,9.51e+17,160964250,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maisie_reid",0,FALSE,FALSE,NA,NA,"positive","unknown","this is about you","@easyJet",2018-01-10 19:23:00,19:23:00,"Night"
"926",926,"@easyJet Nice comments with the luggage options, made my day <ed><U+00A0><U+00BD><ed><U+00B8><U+0083> ""For those who pack everything but the kitchen sink""… https://t.co/xewNbYyXaI",FALSE,0,"easyJet","2018/01/10 19:20:00",TRUE,NA,9.51e+17,38676903,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sspaeti",0,FALSE,FALSE,NA,NA,"positive","unknown","nice comments with the luggage options made my day  for those who pack everything but the kitchen sink…","@easyJet",2018-01-10 19:20:00,19:20:00,"Night"
"927",927,"@jillcollins_shu @Ryanair @easyJet I hope you make it Jill",FALSE,0,"jillcollins_shu","2018/01/10 19:16:00",FALSE,9.51e+17,9.51e+17,406976892,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CareersDefender",0,FALSE,FALSE,NA,NA,"positive","unknown","i hope you make it jill","@easyJet",2018-01-10 19:16:00,19:16:00,"Night"
"928",928,"RT @beismo: @easyJet flight from Tel Aviv to Paris has been delayed for an hour and a half because of a ""discrepancy"" in the number of pass…",FALSE,0,NA,"2018/01/10 18:55:00",FALSE,NA,9.51e+17,NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>","EzFlightRefunds",2,TRUE,FALSE,NA,NA,"negative","unknown","flight from tel aviv to paris has been delayed for an hour and a half because of a discrepancy in the number of pass…","@easyJet",2018-01-10 18:55:00,18:55:00,"Evening"
"929",929,"RT @nadboym: @easyJet I've been sitting on an @easyjet flight to Paris for the past 1.5 hours and it still has not taken off. Please explai…",FALSE,0,NA,"2018/01/10 18:54:00",FALSE,NA,9.51e+17,NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>","EzFlightRefunds",2,TRUE,FALSE,NA,NA,"positive","joy","ive been sitting on anflight to paris for the pasthours and it still has not taken off please explai…","@easyJet",2018-01-10 18:54:00,18:54:00,"Evening"
"930",930,"@easyJet hi i was wondering if bringing my skateboard on as carry on is ok if it can fit within my bag?",FALSE,0,"easyJet","2018/01/10 18:53:00",FALSE,NA,9.51e+17,38676903,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TykePSD_",0,FALSE,FALSE,NA,NA,"positive","anger","hi i was wondering if bringing my skateboard on as carry on is ok if it can fit within my bag","@easyJet",2018-01-10 18:53:00,18:53:00,"Evening"
"931",931,"@easyJet I have DM all the information. Thanks Margaret",FALSE,0,"easyJet","2018/01/10 18:48:00",FALSE,9.51e+17,9.51e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SeanLattimore",0,FALSE,FALSE,NA,NA,"positive","unknown","i have dm all the information thanks margaret","@easyJet",2018-01-10 18:48:00,18:48:00,"Evening"
"932",932,"@easyJet I've been sitting on an @easyjet flight to Paris for the past 1.5 hours and it still has not taken off. Pl… https://t.co/IxSM7XCyP7",FALSE,1,"easyJet","2018/01/10 18:46:00",TRUE,9.47e+17,9.51e+17,38676903,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","nadboym",2,FALSE,FALSE,NA,NA,"positive","unknown","ive been sitting on anflight to paris for the pasthours and it still has not taken off pl…","@easyJet",2018-01-10 18:46:00,18:46:00,"Evening"
"933",933,"@easyJet flight from Tel Aviv to Paris has been delayed for an hour and a half because of a ""discrepancy"" in the nu… https://t.co/yfpY3I6Coo",FALSE,1,"easyJet","2018/01/10 18:39:00",TRUE,NA,9.51e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beismo",2,FALSE,FALSE,NA,NA,"negative","unknown","flight from tel aviv to paris has been delayed for an hour and a half because of a discrepancy in the nu…","@easyJet",2018-01-10 18:39:00,18:39:00,"Evening"
"934",934,"@easyJet we booked flights including my middle name but it isn't on my passport is that a problem? Will I need to t… https://t.co/DcEoytu1Eh",FALSE,0,"easyJet","2018/01/10 18:37:00",TRUE,NA,9.51e+17,38676903,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mandyjane1986",0,FALSE,FALSE,NA,NA,"negative","unknown","we booked flights including my middle name but it isnt on my passport is that a problem will i need to t…","@easyJet",2018-01-10 18:37:00,18:37:00,"Evening"
"935",935,"Beautiful sunset @DSCricketSpain @Costa_Almeria @AlmeriaCRECE @piccavey @jet2tweets @spain @easyJet… https://t.co/ChMb8kMYcX",FALSE,10,NA,"2018/01/10 18:36:00",TRUE,NA,9.51e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DesertSpringsES",7,FALSE,FALSE,NA,NA,"positive","unknown","beautiful sunset…","@easyJet",2018-01-10 18:36:00,18:36:00,"Evening"
"936",936,"pet owners: @easyJet partners with TrustedHousesitters to provide new travel opportunities for pet owners and animal lovers",FALSE,3,NA,"2018/01/10 18:32:00",FALSE,NA,9.51e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elitepro",0,FALSE,FALSE,NA,NA,"positive","unknown","pet ownerspartners with trustedhousesitters to provide new travel opportunities for pet owners and animal lovers","@easyJet",2018-01-10 18:32:00,18:32:00,"Evening"
"937",937,"Got four flights with @easyJet in the spring!
LGW-LUX, LUX-LGW, SEN-AMS &amp; AMS-SEN.
Let's paint Europe #Orange https://t.co/wcJvR6Nqfw",FALSE,5,NA,"2018/01/10 18:29:00",FALSE,NA,9.51e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MT111tmd123",0,FALSE,FALSE,NA,NA,"positive","unknown","got four flights within the spring
lgwlux luxlgw senams amp amssen
lets paint europe orange","@easyJet",2018-01-10 18:29:00,18:29:00,"Evening"
"938",938,"Can’t believe how dear @easyJet have got less competition I suppose #turkey #flight",FALSE,0,NA,"2018/01/10 18:28:00",FALSE,NA,9.51e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marcusprosser74",0,FALSE,FALSE,NA,NA,"negative","unknown","can’t believe how dearhave got less competition i suppose turkey flight","@easyJet",2018-01-10 18:28:00,18:28:00,"Evening"
"939",939,"@easyJet #ihavethisthingwithtiles We are in #Valencia. We had an easy flight. We are walking towards the Oceanagrap… https://t.co/BFIitCOx3e",FALSE,0,"easyJet","2018/01/10 18:25:00",TRUE,NA,9.51e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emarbach",0,FALSE,FALSE,NA,NA,"negative","unknown","ihavethisthingwithtiles we are in valencia we had an easy flight we are walking towards the oceanagrap…","@easyJet",2018-01-10 18:25:00,18:25:00,"Evening"
"940",940,"RT @scaniav8R730: @easyJet enroute to Gibraltar speed 480mph 37000ft <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B1><U+008D> https://t.co/GjUu7HodSv",FALSE,0,NA,"2018/01/10 18:24:00",FALSE,NA,9.51e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InfoGibraltar",1,TRUE,FALSE,NA,NA,"positive","unknown","enroute to gibraltar speed mph ft ","@easyJet",2018-01-10 18:24:00,18:24:00,"Evening"
